LOT,NO,변환,생산량,제품명,코멘트,결점종류,X좌표,Y좌표,Y사이즈,X사이즈,사이즈,밸류,마킹레벨
20220324CC02022,4915,20220324CC020224915,1512,W3.1 코팅 ON46 ALR4 AD5M S7,정반사A/미마킹,주기불량,1471,708049,0.107,0.1,0.1035,25,4
20220324CC02022,4935,20220324CC020224935,1512,W3.1 코팅 ON46 ALR4 AD5M S7,정반사A/미마킹,기포(백),1482,727237,0.107,0.1,0.1035,30,4
20220324CC02022,4942,20220324CC020224942,1512,W3.1 코팅 ON46 ALR4 AD5M S7,정반사A/미마킹,기포(백),1404,730994,0.107,0.1,0.1035,25,4
20220324CC02022,4959,20220324CC020224959,1512,W3.1 코팅 ON46 ALR4 AD5M S7,정반사A/마킹,기포(백),1450,755406,4.441,2.05,3.2455,90,1
20220324CC02022,4990,20220324CC020224990,1512,W3.1 코팅 ON46 ALR4 AD5M S7,정반사A/미마킹,기포(백),1479,761273,0.143,0.075,0.109,42,4
20220324CC02022,5015,20220324CC020225015,1512,W3.1 코팅 ON46 ALR4 AD5M S7,정반사A/미마킹,기포(백),1477,801673,0.143,0.125,0.134,30,4
20220324CC02022,5035,20220324CC020225035,1512,W3.1 코팅 ON46 ALR4 AD5M S7,정반사A/미마킹,기포(백),1429,854171,0.143,0.1,0.1215,32,4
20220324CC02022,5075,20220324CC020225075,1512,W3.1 코팅 ON46 ALR4 AD5M S7,정반사A/미마킹,기포(백),1476,958329,0.215,0.15,0.1825,46,4
20220324CC02022,5112,20220324CC020225112,1512,W3.1 코팅 ON46 ALR4 AD5M S7,정반사A/미마킹,기포(백),1446,1041902,0.143,0.1,0.1215,48,4
20220324CC02022,5135,20220324CC020225135,1512,W3.1 코팅 ON46 ALR4 AD5M S7,정반사A/미마킹,주기불량,1478,1078808,0.143,0.1,0.1215,31,4
20220324CC02022,5153,20220324CC020225153,1512,W3.1 코팅 ON46 ALR4 AD5M S7,정반사A/미마킹,기포(백),1392,1127156,0.107,0.125,0.116,39,4
20220324CC02022,5283,20220324CC020225283,1512,W3.1 코팅 ON46 ALR4 AD5M S7,정반사B/미마킹,기포(백),198,518423,0.215,0.2,0.2075,89,5
20220324CC02022,5301,20220324CC020225301,1512,W3.1 코팅 ON46 ALR4 AD5M S7,정반사B/미마킹,기포(백),262,685019,0.269,0.2,0.2345,79,5
20220324CC02022,5325,20220324CC020225325,1512,W3.1 코팅 ON46 ALR4 AD5M S7,정반사B/미마킹,기포(백),190,767306,0.215,0.2,0.2075,91,5
20220324CC02022,5388,20220324CC020225388,1512,W3.1 코팅 ON46 ALR4 AD5M S7,정반사B/미마킹,이물(흑),541,509786,3.008,2.65,2.829,-24,1
20220324CC02022,5526,20220324CC020225526,1512,W3.1 코팅 ON46 ALR4 AD5M S7,정반사B/미마킹,기포(백),660,631002,1.074,0.9,0.987,45,5
20220324CC02022,5567,20220324CC020225567,1512,W3.1 코팅 ON46 ALR4 AD5M S7,정반사B/미마킹,이물(흑),738,737449,3.438,2.85,3.144,-22,1
20220324CC02022,5575,20220324CC020225575,1512,W3.1 코팅 ON46 ALR4 AD5M S7,정반사B/미마킹,군집,678,737479,9.004,9.004,9.004,0,6
20220324CC02022,5621,20220324CC020225621,1512,W3.1 코팅 ON46 ALR4 AD5M S7,정반사B/미마킹,군집,923,463397,9.005,9.005,9.005,0,6
20220324CC02022,5647,20220324CC020225647,1512,W3.1 코팅 ON46 ALR4 AD5M S7,정반사B/미마킹,군집,810,635625,9.015,9.015,9.015,0,6
20220324CC02022,5655,20220324CC020225655,1512,W3.1 코팅 ON46 ALR4 AD5M S7,정반사B/미마킹,이물(흑),801,725301,1.665,2.75,2.2075,-13,2
20220324CC02022,5659,20220324CC020225659,1512,W3.1 코팅 ON46 ALR4 AD5M S7,정반사B/미마킹,기포(백),856,735230,0.215,0.2,0.2075,47,5
20220324CC02022,5675,20220324CC020225675,1512,W3.1 코팅 ON46 ALR4 AD5M S7,정반사B/미마킹,기포(백),1148,22089,0.215,0.2,0.2075,37,10
20220324CC02022,5703,20220324CC020225703,1512,W3.1 코팅 ON46 ALR4 AD5M S7,정반사B/미마킹,기포(백),1111,414641,0.215,0.2,0.2075,75,5
20220324CC02022,5732,20220324CC020225732,1512,W3.1 코팅 ON46 ALR4 AD5M S7,정반사B/미마킹,기포(백),1121,725166,0.269,0.2,0.2345,69,5
20220324CC02022,5737,20220324CC020225737,1512,W3.1 코팅 ON46 ALR4 AD5M S7,정반사B/미마킹,기포(백),1082,739600,0.269,0.25,0.2595,131,4
20220324CC02022,5742,20220324CC020225742,1512,W3.1 코팅 ON46 ALR4 AD5M S7,정반사B/미마킹,기포(백),1117,751965,0.322,0.35,0.336,123,3
20220324CC02022,5750,20220324CC020225750,1512,W3.1 코팅 ON46 ALR4 AD5M S7,정반사B/미마킹,기포(백),1014,753317,0.215,0.25,0.2325,94,5
20220324CC02022,5851,20220324CC020225851,1512,W3.1 코팅 ON46 ALR4 AD5M S7,정반사B/미마킹,기포(백),1324,189592,0.215,0.2,0.2075,69,5
20220324CC02022,5856,20220324CC020225856,1512,W3.1 코팅 ON46 ALR4 AD5M S7,정반사B/미마킹,기포(백),1261,243879,0.215,0.25,0.2325,91,5
20220324CC02022,5892,20220324CC020225892,1512,W3.1 코팅 ON46 ALR4 AD5M S7,정반사B/미마킹,기포(백),1198,463278,0.215,0.2,0.2075,53,5
20220324CC02022,5911,20220324CC020225911,1512,W3.1 코팅 ON46 ALR4 AD5M S7,정반사B/미마킹,군집,1230,559846,9.003,9.003,9.003,0,6
20220324CC02022,5913,20220324CC020225913,1512,W3.1 코팅 ON46 ALR4 AD5M S7,정반사B/미마킹,기포(백),1222,565912,0.215,0.2,0.2075,49,5
20220324CC02022,5933,20220324CC020225933,1512,W3.1 코팅 ON46 ALR4 AD5M S7,정반사B/미마킹,기포(백),1244,672399,0.215,0.2,0.2075,58,5
20220324CC02022,5934,20220324CC020225934,1512,W3.1 코팅 ON46 ALR4 AD5M S7,정반사B/미마킹,기포(백),1199,682376,0.215,0.2,0.2075,68,5
20220324CC02022,5980,20220324CC020225980,1512,W3.1 코팅 ON46 ALR4 AD5M S7,정반사B/미마킹,기포(백),1243,965770,0.215,0.25,0.2325,54,5
20220324CC02022,6028,20220324CC020226028,1512,W3.1 코팅 ON46 ALR4 AD5M S7,정반사B/미마킹,기포(백),1232,1271948,0.215,0.2,0.2075,95,5
20220324CC02022,6111,20220324CC020226111,1512,W3.1 코팅 ON46 ALR4 AD5M S7,정반사B/미마킹,기포(백),1473,141607,0.215,0.2,0.2075,76,5
20220324CC02022,6127,20220324CC020226127,1512,W3.1 코팅 ON46 ALR4 AD5M S7,정반사B/미마킹,기포(백),1474,208858,0.215,0.2,0.2075,72,5
20220324CC02022,6144,20220324CC020226144,1512,W3.1 코팅 ON46 ALR4 AD5M S7,정반사B/미마킹,기포(백),1478,247988,0.215,0.2,0.2075,85,5
20220324CC02022,6177,20220324CC020226177,1512,W3.1 코팅 ON46 ALR4 AD5M S7,정반사B/미마킹,기포(백),1472,350666,0.269,0.25,0.2595,125,4
20220324CC02022,6196,20220324CC020226196,1512,W3.1 코팅 ON46 ALR4 AD5M S7,정반사B/미마킹,기포(백),1473,378503,0.215,0.2,0.2075,110,5
20220324CC02022,6231,20220324CC020226231,1512,W3.1 코팅 ON46 ALR4 AD5M S7,정반사B/미마킹,기포(백),1473,486609,0.376,0.35,0.363,104,2
20220324CC02022,6254,20220324CC020226254,1512,W3.1 코팅 ON46 ALR4 AD5M S7,정반사B/미마킹,기포(백),1473,555135,0.269,0.25,0.2595,120,4
20220324CC02022,6301,20220324CC020226301,1512,W3.1 코팅 ON46 ALR4 AD5M S7,정반사B/미마킹,기포(백),1477,656147,0.215,0.2,0.2075,98,5
20220324CC02022,6304,20220324CC020226304,1512,W3.1 코팅 ON46 ALR4 AD5M S7,정반사B/미마킹,기포(백),1475,661898,0.269,0.25,0.2595,104,4
20220324CC02022,6347,20220324CC020226347,1512,W3.1 코팅 ON46 ALR4 AD5M S7,정반사B/미마킹,기포(백),1466,694366,0.269,0.25,0.2595,109,4
20220324CC02022,6379,20220324CC020226379,1512,W3.1 코팅 ON46 ALR4 AD5M S7,정반사B/미마킹,기포(백),1475,710293,0.269,0.2,0.2345,109,5
20220324CC02022,6469,20220324CC020226469,1512,W3.1 코팅 ON46 ALR4 AD5M S7,정반사B/미마킹,기포(백),1473,759617,0.269,0.25,0.2595,111,4
20220324CC02022,6500,20220324CC020226500,1512,W3.1 코팅 ON46 ALR4 AD5M S7,정반사B/미마킹,주기불량,1473,794268,0.215,0.25,0.2325,97,5
20220324CC02022,6522,20220324CC020226522,1512,W3.1 코팅 ON46 ALR4 AD5M S7,정반사B/미마킹,기포(백),1474,832730,0.269,0.35,0.3095,83,3
20220324CC02022,6603,20220324CC020226603,1512,W3.1 코팅 ON46 ALR4 AD5M S7,정반사B/미마킹,기포(백),1469,1055474,0.269,0.25,0.2595,91,4
20220324CC02022,6646,20220324CC020226646,1512,W3.1 코팅 ON46 ALR4 AD5M S7,정반사B/미마킹,기포(백),1472,1147228,0.269,0.25,0.2595,101,4
20220324CC02022,6691,20220324CC020226691,1512,W3.1 코팅 ON46 ALR4 AD5M S7,정반사B/미마킹,기포(백),1470,1416751,0.269,0.25,0.2595,129,4
20220324CC02022,6703,20220324CC020226703,1512,W3.1 코팅 ON46 ALR4 AD5M S7,정투과/미마킹,점이물,64,36729,0.161,0.15,0.1555,-34,6
20220324CC02022,6709,20220324CC020226709,1512,W3.1 코팅 ON46 ALR4 AD5M S7,정투과/마킹,정코마킹,85,166622,10,10,10,25,1
20220324CC02022,6721,20220324CC020226721,1512,W3.1 코팅 ON46 ALR4 AD5M S7,정투과/마킹,이물기포,144,558974,2.8,2.8,2.8,-32,1
20220324CC02022,6741,20220324CC020226741,1512,W3.1 코팅 ON46 ALR4 AD5M S7,정투과/미마킹,점이물,81,1159362,0.269,0.2,0.2345,-28,6
20220324CC02022,6791,20220324CC020226791,1512,W3.1 코팅 ON46 ALR4 AD5M S7,정투과/마킹,점이물,426,565090,3.814,3.15,3.482,-31,1
20220324CC02022,6861,20220324CC020226861,1512,W3.1 코팅 ON46 ALR4 AD5M S7,정투과/마킹,정코마킹,624,737181,9.48,9.48,9.48,33,1
20220324CC02022,6928,20220324CC020226928,1512,W3.1 코팅 ON46 ALR4 AD5M S7,정투과/마킹,정코마킹,1023,635566,5.367,5.367,5.367,22,1
20220324CC02022,6962,20220324CC020226962,1512,W3.1 코팅 ON46 ALR4 AD5M S7,정투과/미마킹,이물기포,1202,119147,0.2,0.2,0.2,-21,3
20220324CC02022,6985,20220324CC020226985,1512,W3.1 코팅 ON46 ALR4 AD5M S7,정투과/마킹,이물기포,1270,1478123,1.1,1.1,1.1,-33,1
20220324CC02022,7003,20220324CC020227003,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,79,84692,0.215,0.3,0.2575,65,10
20220324CC02022,7032,20220324CC020227032,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,42,1364613,0.967,0.85,0.9085,135,1
20220324CC02022,7040,20220324CC020227040,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,199,31048,0.269,0.3,0.2845,31,10
20220324CC02022,7055,20220324CC020227055,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,194,241167,0.322,0.2,0.261,33,10
20220324CC02022,7085,20220324CC020227085,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,216,763032,0.322,0.35,0.336,31,10
20220324CC02022,7087,20220324CC020227087,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,136,834217,0.269,0.25,0.2595,33,10
20220324CC02022,7102,20220324CC020227102,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,196,1063944,0.269,0.3,0.2845,30,10
20220324CC02022,7135,20220324CC020227135,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,218,1478259,0.215,0.3,0.2575,30,10
20220324CC02022,7175,20220324CC020227175,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,420,575648,0.269,0.3,0.2845,161,10
20220324CC02022,7177,20220324CC020227177,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,365,643205,0.269,0.3,0.2845,30,10
20220324CC02022,7221,20220324CC020227221,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,550,219495,0.43,0.2,0.315,39,10
20220324CC02022,7260,20220324CC020227260,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,564,806121,0.269,0.35,0.3095,38,10
20220324CC02022,7285,20220324CC020227285,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,784,10305,0.322,0.25,0.286,62,10
20220324CC02022,7332,20220324CC020227332,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,728,316376,0.269,0.45,0.3595,31,10
20220324CC02022,7375,20220324CC020227375,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,685,630813,0.698,1.5,1.099,39,10
20220324CC02022,7422,20220324CC020227422,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,784,899447,0.269,0.25,0.2595,107,10
20220324CC02022,7460,20220324CC020227460,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,749,1352094,0.215,0.3,0.2575,40,10
20220324CC02022,7480,20220324CC020227480,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,750,1506932,0.107,0.4,0.2535,47,10
20220324CC02022,7520,20220324CC020227520,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,898,840381,0.161,0.35,0.2555,37,10
20220324CC02022,7527,20220324CC020227527,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,927,920901,0.269,0.25,0.2595,30,10
20220324CC02022,7536,20220324CC020227536,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,969,1089489,0.269,0.3,0.2845,57,10
20220324CC02022,7556,20220324CC020227556,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1145,85679,0.269,0.25,0.2595,43,10
20220324CC02022,7568,20220324CC020227568,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1051,435792,0.269,0.25,0.2595,55,10
20220324CC02022,7582,20220324CC020227582,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1155,651235,0.322,0.3,0.311,70,3
20220324CC02022,7595,20220324CC020227595,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1166,924140,0.376,0.4,0.388,208,3
20220324CC02022,7600,20220324CC020227600,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1159,985885,0.322,0.25,0.286,78,10
20220324CC02022,9174,20220324CC020229174,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1311,600215,0.269,0.35,0.3095,35,10
20220324CC02022,9188,20220324CC020229188,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1323,604791,0.161,0.4,0.2805,38,10
20220324CC02022,9329,20220324CC020229329,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1278,640475,0.269,0.6,0.4345,70,2
20220324CC02022,9366,20220324CC020229366,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1315,649420,0.161,0.4,0.2805,61,10
20220324CC02022,9384,20220324CC020229384,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1315,654244,0.161,0.35,0.2555,34,10
20220324CC02022,9398,20220324CC020229398,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1278,655780,0.215,0.3,0.2575,39,10
20220324CC02022,9399,20220324CC020229399,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1280,656050,0.161,0.35,0.2555,54,10
20220324CC02022,9439,20220324CC020229439,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1294,663537,0.322,0.4,0.361,45,3
20220324CC02022,9440,20220324CC020229440,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1265,663942,0.269,0.4,0.3345,46,3
20220324CC02022,9512,20220324CC020229512,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1323,691996,0.269,0.25,0.2595,42,10
20220324CC02022,9517,20220324CC020229517,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1282,694763,0.215,0.5,0.3575,39,10
20220324CC02022,9562,20220324CC020229562,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1327,707804,0.269,0.45,0.3595,38,10
20220324CC02022,9565,20220324CC020229565,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1229,710290,0.269,0.4,0.3345,87,3
20220324CC02022,9580,20220324CC020229580,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1282,715365,0.215,0.4,0.3075,52,3
20220324CC02022,9637,20220324CC020229637,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1268,739165,0.161,0.35,0.2555,32,10
20220324CC02022,9714,20220324CC020229714,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1313,784573,0.322,0.5,0.411,58,3
20220324CC02022,9721,20220324CC020229721,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1304,788691,0.161,0.35,0.2555,52,10
20220324CC02022,9722,20220324CC020229722,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1334,789691,0.322,0.4,0.361,56,3
20220324CC02022,9730,20220324CC020229730,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1311,794078,0.215,0.3,0.2575,34,10
20220324CC02022,9870,20220324CC020229870,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1314,889596,0.107,0.4,0.2535,34,10
20220324CC02022,9879,20220324CC020229879,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1328,898807,0.322,0.45,0.386,60,3
20220324CC02022,9896,20220324CC020229896,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1329,911513,0.322,0.4,0.361,45,3
20220324CC02022,9914,20220324CC020229914,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1281,925669,0.269,0.35,0.3095,34,10
20220324CC02022,9951,20220324CC020229951,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1284,958332,0.269,0.3,0.2845,42,10
20220324CC02022,9993,20220324CC020229993,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1311,995565,0.322,0.6,0.461,55,3
20220324CC02022,9994,20220324CC020229994,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1338,995619,0.269,0.35,0.3095,46,3
20220324CC02022,10004,20220324CC0202210004,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1304,1003048,0.215,0.4,0.3075,33,10
20220324CC02022,10126,20220324CC0202210126,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1335,1107221,0.215,0.4,0.3075,43,3
20220324CC02022,10151,20220324CC0202210151,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1278,1128824,0.269,0.35,0.3095,65,3
20220324CC02022,10217,20220324CC0202210217,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1243,1184421,0.269,0.25,0.2595,30,10
20220324CC02022,10259,20220324CC0202210259,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1264,1210312,0.161,0.35,0.2555,48,10
20220324CC02022,10260,20220324CC0202210260,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1295,1213411,0.269,0.35,0.3095,33,10
20220324CC02022,10292,20220324CC0202210292,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1295,1240847,0.269,0.25,0.2595,32,10
20220324CC02022,10301,20220324CC0202210301,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1286,1251871,0.269,0.25,0.2595,34,10
20220324CC02022,10305,20220324CC0202210305,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1322,1255862,0.322,0.4,0.361,40,3
20220324CC02022,10364,20220324CC0202210364,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1256,1325050,0.269,0.3,0.2845,43,10
20220324CC02022,10370,20220324CC0202210370,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1264,1331061,0.215,0.5,0.3575,51,3
20220324CC02022,10371,20220324CC0202210371,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1269,1331721,0.161,0.35,0.2555,43,10
20220324CC02022,10399,20220324CC0202210399,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1271,1391568,0.269,0.4,0.3345,42,3
20220324CC02022,10401,20220324CC0202210401,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1261,1393459,0.107,0.45,0.2785,50,10
20220324CC02022,10406,20220324CC0202210406,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1342,1397891,0.269,0.45,0.3595,39,10
20220324CC02022,10478,20220324CC0202210478,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1302,1459662,0.161,0.35,0.2555,56,10
20220324CC02022,10543,20220324CC0202210543,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1297,1463927,0.161,0.35,0.2555,47,10
20220324CC02022,10553,20220324CC0202210553,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1308,1464774,0.161,0.35,0.2555,39,10
20220324CC02022,10554,20220324CC0202210554,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1282,1464725,0.269,0.55,0.4095,41,3
20220324CC02022,10587,20220324CC0202210587,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1254,1466233,0.215,0.3,0.2575,49,10
20220324CC02022,10607,20220324CC0202210607,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1275,1467394,0.161,0.35,0.2555,55,10
20220324CC02022,10608,20220324CC0202210608,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1282,1467419,0.269,0.45,0.3595,32,10
20220324CC02022,10618,20220324CC0202210618,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1320,1467851,0.269,0.6,0.4345,41,3
20220324CC02022,7643,20220324CC020227643,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1257,10204,0.269,0.25,0.2595,61,10
20220324CC02022,7679,20220324CC020227679,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1311,45299,0.215,0.4,0.3075,42,3
20220324CC02022,7817,20220324CC020227817,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1272,108715,0.269,0.3,0.2845,31,10
20220324CC02022,7821,20220324CC020227821,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1307,109605,0.215,0.3,0.2575,39,10
20220324CC02022,7825,20220324CC020227825,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1283,111549,0.215,0.4,0.3075,42,3
20220324CC02022,7828,20220324CC020227828,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1308,111854,0.269,0.3,0.2845,51,10
20220324CC02022,7830,20220324CC020227830,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1268,112789,0.215,0.3,0.2575,44,10
20220324CC02022,7837,20220324CC020227837,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1306,115733,0.215,0.45,0.3325,37,10
20220324CC02022,7901,20220324CC020227901,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1307,151447,0.269,0.35,0.3095,36,10
20220324CC02022,7911,20220324CC020227911,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1280,154707,0.269,0.25,0.2595,40,10
20220324CC02022,7934,20220324CC020227934,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1319,167551,0.161,0.35,0.2555,53,10
20220324CC02022,7957,20220324CC020227957,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1295,176576,0.322,0.5,0.411,53,3
20220324CC02022,7971,20220324CC020227971,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1312,182687,0.322,0.5,0.411,40,3
20220324CC02022,7976,20220324CC020227976,1512,W3.1 코팅 ON46 ALR4 AD5M S7,경계투과/미마킹,백점,1299,183799,0.215,0.3,0.2575,45,10
